,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
44,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605026,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,,,CHEMBL1909046,,,,CHEMBL1201346,BALSALAZIDE,CHEMBL1201346,,False,,1539528,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
45,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605027,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,,,CHEMBL1909046,,,,CHEMBL1201346,BALSALAZIDE,CHEMBL1201346,,False,,1539528,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
46,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605127,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,,,CHEMBL1909046,,,,CHEMBL31184,BENZO[DEF]CHRYSENE,CHEMBL31184,,False,,1539536,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
47,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605128,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,,,CHEMBL1909046,,,,CHEMBL31184,BENZO[DEF]CHRYSENE,CHEMBL31184,,False,,1539536,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
48,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605208,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,,,CHEMBL1909046,,,,CHEMBL415690,BETADEX,CHEMBL415690,,False,,1539544,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
49,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605209,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,,,CHEMBL1909046,,,,CHEMBL415690,BETADEX,CHEMBL415690,,False,,1539544,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
50,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605322,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL264374,BEZAFIBRATE,CHEMBL264374,,False,,1539552,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
51,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605323,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL264374,BEZAFIBRATE,CHEMBL264374,,False,,1539552,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
52,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605868,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,NC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL1909046,,,,CHEMBL108,CARBAMAZEPINE,CHEMBL108,,False,,1539584,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
53,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7605869,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,NC(=O)N1c2ccccc2C=Cc2ccccc21,,,CHEMBL1909046,,,,CHEMBL108,CARBAMAZEPINE,CHEMBL108,,False,,1539584,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
54,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7606996,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,,,CHEMBL1909046,,,,CHEMBL253376,BROMHEXINE,CHEMBL253376,,False,,1539561,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
55,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7606997,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,,,CHEMBL1909046,,,,CHEMBL253376,BROMHEXINE,CHEMBL253376,,False,,1539561,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
56,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607101,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,,,CHEMBL1909046,,,,CHEMBL49,BUSPIRONE,CHEMBL49,,False,,1539569,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
57,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607102,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,,,CHEMBL1909046,,,,CHEMBL49,BUSPIRONE,CHEMBL49,,False,,1539569,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
58,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607202,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cn1c(=O)c2c(ncn2C)n(C)c1=O,,,CHEMBL1909046,,,,CHEMBL113,CAFFEINE,CHEMBL113,,False,,1539577,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
59,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607203,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cn1c(=O)c2c(ncn2C)n(C)c1=O,,,CHEMBL1909046,,,,CHEMBL113,CAFFEINE,CHEMBL113,,False,,1539577,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
60,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607475,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,,,CHEMBL1909046,,,,CHEMBL1256017,ARCAINE SULFATE,CHEMBL102740,,False,,1539505,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
61,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607476,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,,,CHEMBL1909046,,,,CHEMBL1256017,ARCAINE SULFATE,CHEMBL102740,,False,,1539505,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
62,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607669,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,,,CHEMBL1909046,,,,CHEMBL1487,ATORVASTATIN,CHEMBL1487,,False,,1539513,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
63,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607670,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,,,CHEMBL1909046,,,,CHEMBL1487,ATORVASTATIN,CHEMBL1487,,False,,1539513,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
64,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607797,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,,,CHEMBL1909046,,,,CHEMBL1542,AZATHIOPRINE,CHEMBL1542,,False,,1539521,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
65,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607798,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,,,CHEMBL1909046,,,,CHEMBL1542,AZATHIOPRINE,CHEMBL1542,,False,,1539521,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
66,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607940,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,,,CHEMBL1909046,,,,CHEMBL521589,BAMBUTEROL,CHEMBL521589,,False,,1539529,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
67,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7607941,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,,,CHEMBL1909046,,,,CHEMBL521589,BAMBUTEROL,CHEMBL521589,,False,,1539529,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
68,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7608039,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,,,CHEMBL1909046,,,,CHEMBL1371125,BENZO[E]PYRENE,CHEMBL1371125,,False,,1539537,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
69,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7608040,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,,,CHEMBL1909046,,,,CHEMBL1371125,BENZO[E]PYRENE,CHEMBL1371125,,False,,1539537,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
70,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7608115,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL135,ESTRADIOL,CHEMBL135,,False,,1539545,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
71,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7608116,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1909046,,,,CHEMBL135,ESTRADIOL,CHEMBL135,,False,,1539545,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
72,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7608242,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC,,,CHEMBL1909046,,,,CHEMBL402794,BIS(2-ETHYLHEXYL)PHTHALATE,CHEMBL402794,,False,,1539553,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
73,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7608243,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC,,,CHEMBL1909046,,,,CHEMBL402794,BIS(2-ETHYLHEXYL)PHTHALATE,CHEMBL402794,,False,,1539553,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
74,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609695,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,,,CHEMBL1909046,,,,CHEMBL942,BISACODYL,CHEMBL942,,False,,1539554,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
75,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609779,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)C(Br)C(=O)NC(N)=O,,,CHEMBL1909046,,,,CHEMBL1515611,BROMISOVALUM,CHEMBL1515611,,False,,1539562,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
76,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609780,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC(C)C(Br)C(=O)NC(N)=O,,,CHEMBL1909046,,,,CHEMBL1515611,BROMISOVALUM,CHEMBL1515611,,False,,1539562,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
77,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609878,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CS(=O)(=O)OCCCCOS(C)(=O)=O,,,CHEMBL1909046,,,,CHEMBL820,BUSULFAN,CHEMBL820,,False,,1539570,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
78,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609879,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CS(=O)(=O)OCCCCOS(C)(=O)=O,,,CHEMBL1909046,,,,CHEMBL820,BUSULFAN,CHEMBL820,,False,,1539570,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
79,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609980,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,CHEMBL1909046,,,,CHEMBL65,CAMPTOTHECIN,CHEMBL65,,False,,1539578,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
80,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7609981,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,CHEMBL1909046,,,,CHEMBL65,CAMPTOTHECIN,CHEMBL65,,False,,1539578,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
81,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7610128,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,,,CHEMBL1909046,,,,CHEMBL566534,ARTEMETHER,CHEMBL566534,,False,,1539506,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
82,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7610129,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,,,CHEMBL1909046,,,,CHEMBL566534,ARTEMETHER,CHEMBL566534,,False,,1539506,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
83,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7610324,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C1[C@@H]2CCC3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@@H]1O.[K+].[K+],,,CHEMBL1909046,,,,CHEMBL499815,ATRACTYLOSIDE,CHEMBL2219524,,False,,1539514,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
84,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7610325,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,C=C1[C@@H]2CCC3[C@]4(C)C[C@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@@H]1O.[K+].[K+],,,CHEMBL1909046,,,,CHEMBL499815,ATRACTYLOSIDE,CHEMBL2219524,,False,,1539514,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
85,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7610452,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,,,CHEMBL1909046,,,,CHEMBL564201,6-AZAURIDINE,CHEMBL564201,,False,,1539522,,15,False,,,IC50,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,IC50,,,,
86,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),7610453,[],CHEMBL1909108,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),B,,,BAO_0000192,BAO_0000249,cell membrane format,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,,,CHEMBL1909046,,,,CHEMBL564201,6-AZAURIDINE,CHEMBL564201,,False,,1539522,,15,False,,,Ki,,,,CHEMBL3371,Homo sapiens,Serotonin 6 (5-HT6) receptor,9606,,,Ki,,,,
